persona,visit_id,visit_time,visit_description,place_id,url,title,domain,visit_count,interest,title_name
Jessica,11238,2025-01-22 02:20:00,Link Clicked,1072,https://www.healthline.com/followup/healthline:,Follow-up on Healthline:,www.healthline.com,63,Wellness Professionals,
Peter,23420,2025-01-22 02:20:00,Link Clicked,1051,https://www.notion.so/,The AI workspace that works for you. | Notion,www.notion.so,70,Workholics,
Peter,37442,2025-01-22 02:26:00,From Bookmark,1079,https://www.rei.com/,"REI – Outdoor Gear, Equipment & Expert Advice",www.rei.com,4,Outdoor Explorer,
Mina,81313,2025-01-22 02:29:00,Typed in Address Bar,1056,https://www.healthline.com/,Healthline: Medical information and health advice you can trust.,www.healthline.com,14,Wellness Professionals,
Youssef,27825,2025-01-22 02:37:00,Other,1027,https://www.academia.edu/followup/academia.edu,Follow-up on Academia.edu,www.academia.edu,91,Students,
Peter,77015,2025-01-22 02:46:00,Typed in Address Bar,1028,https://slack.com/,"slack is where the future works slack is a new way to communicate with your team. itâs faster, better organized, and more secure than email.",slack.com,71,Workholics,
Jessica,20651,2025-01-22 02:46:00,From Bookmark,1080,https://www.healthline.com/followup/follow-up,Follow-up on Follow-up,www.healthline.com,18,Wellness Professionals,
Robert,14150,2025-01-22 02:58:00,Other,1029,https://zoom.us/,"video conferencing, cloud phone, webinars, chat, virtual events | zoom zoom's secure, reliable video platform powers all of your communication needs, including meetings, chat, phone, webinars, and online events.",zoom.us,79,Workholics,
Anna,23501,2025-01-22 03:02:00,Link Clicked,1051,https://www.notion.so/,The AI workspace that works for you. | Notion,www.notion.so,89,Workholics,
Jessica,23374,2025-01-22 03:10:00,Other,1080,https://www.healthline.com/followup/follow-up,Follow-up on Follow-up,www.healthline.com,90,Wellness Professionals,
Theo,23129,2025-01-22 03:11:00,Other,1081,https://www.gutenberg.org/followup/free,Follow-up on Free,www.gutenberg.org,57,Book Worm,
Jessica,10015,2025-01-22 03:13:00,Typed in Address Bar,1080,https://www.healthline.com/followup/follow-up,Follow-up on Follow-up,www.healthline.com,83,Wellness Professionals,
Peter,66883,2025-01-22 03:28:00,Typed in Address Bar,1042,https://slack.com/followup/slack,Follow-up on slack,slack.com,62,Workholics,
Robert,27081,2025-01-22 03:38:00,From Bookmark,1057,https://www.atlassian.com/software/jira,"atlassian | software development and collaboration tools millions of users globally rely on atlassian products every day for improving software development, project management, collaboration, and code quality.",www.atlassian.com,28,Workholics,
John,48813,2025-01-22 03:40:00,From Bookmark,1074,https://www.goodreads.com/,"goodreads | meet your next favorite book find and read more books youâll love, and keep track of the books you want to read. be part of the worldâs largest community of book lovers on goodreads.",www.goodreads.com,78,Book Worm,
Peter,16807,2025-01-22 03:51:00,Other,1022,https://calendar.google.com/calendar/u/0/r,"Google Calendar - Easier Time Management, Appointments & Scheduling",calendar.google.com,28,Workholics,
Robert,10924,2025-01-22 03:57:00,From Bookmark,1032,https://github.com/,"github: where the world builds software · github github is where over 83 million developers shape the future of software, together. contribute to the open source community, manage your git repositories, review code like a pro, track bugs and features, power your ci/cd and devops workflows, and secure code before you commit it.",github.com,17,Workholics,
Peter,42704,2025-01-22 04:01:00,Typed in Address Bar,1020,https://drive.google.com/,Google Drive: Sign-in,drive.google.com,80,Workholics,
Robert,87419,2025-01-22 04:04:00,Typed in Address Bar,1035,https://zoom.us/followup/video,Follow-up on video,zoom.us,71,Workholics,
Robert,76254,2025-01-22 04:04:00,Typed in Address Bar,1077,https://www.expedia.com/,"Expedia – Flights, Hotels, Car Rentals, and Vacation Packages",www.expedia.com,51,Vacation/Trip Planner,
John,10380,2025-01-22 04:11:00,Other,1082,https://www.crunchyroll.com/followup/crunchyroll,Follow-up on Crunchyroll,www.crunchyroll.com,50,Entertainment Connoisseur,
Mina,85861,2025-01-22 04:12:00,Typed in Address Bar,1083,https://docs.google.com/followup/follow-up,Follow-up on Follow-up,docs.google.com,94,Workholics,
Jessica,49806,2025-01-22 04:13:00,Typed in Address Bar,1062,https://www.myfitnesspal.com/,Calorie Tracker & BMR Calculator to Reach Your Goals | MyFitnessPal,www.myfitnesspal.com,48,Wellness Professionals,
John,47321,2025-01-22 04:21:00,Other,1076,https://www.crunchyroll.com/,Crunchyroll – Watch Anime Streaming Online,www.crunchyroll.com,88,Entertainment Connoisseur,
Anna,82108,2025-01-22 04:27:00,Other,1068,https://www.notion.so/followup/the,Follow-up on The,www.notion.so,74,Workholics,
Robert,12578,2025-01-22 04:27:00,Typed in Address Bar,1084,https://github.com/followup/github:,Follow-up on github:,github.com,4,Workholics,
Mina,89379,2025-01-22 04:29:00,From Bookmark,1028,https://slack.com/,"slack is where the future works slack is a new way to communicate with your team. itâs faster, better organized, and more secure than email.",slack.com,41,Workholics,
Robert,24213,2025-01-22 04:59:00,Link Clicked,1085,https://zoom.us/followup/follow-up,Follow-up on Follow-up,zoom.us,97,Workholics,
Peter,43529,2025-01-22 05:42:00,From Bookmark,1032,https://github.com/,"github: where the world builds software · github github is where over 83 million developers shape the future of software, together. contribute to the open source community, manage your git repositories, review code like a pro, track bugs and features, power your ci/cd and devops workflows, and secure code before you commit it.",github.com,93,Workholics,
Mina,77621,2025-01-22 05:43:00,Typed in Address Bar,1072,https://www.healthline.com/followup/healthline:,Follow-up on Healthline:,www.healthline.com,33,Wellness Professionals,
John,38216,2025-01-22 05:43:00,Link Clicked,1086,https://www.goodreads.com/followup/goodreads,Follow-up on goodreads,www.goodreads.com,90,Book Worm,
Robert,13881,2025-01-22 05:49:00,Other,1034,https://mail.google.com/mail/u/0/,Gmail,mail.google.com,2,Workholics,
Mina,18946,2025-01-22 06:02:00,Other,1087,https://www.cdc.gov/,"centers for disease control and prevention as the nation’s health protection agency, cdc saves lives and protects people from health, safety, and security threats.",www.cdc.gov,36,Caregivers,
Anna,62077,2025-01-22 06:06:00,Other,1068,https://www.notion.so/followup/the,Follow-up on The,www.notion.so,78,Workholics,
John,65368,2025-01-22 06:07:00,Link Clicked,1088,https://www.youtube.com/,"youtube enjoy the videos and music you love, upload original content, and share it all with friends, family, and the world on youtube.",www.youtube.com,62,Students,
Youssef,25047,2025-01-22 06:09:00,From Bookmark,1015,https://www.khanacademy.org/,"khan academy | free online courses, lessons & practice learn for free about math, art, computer programming, economics, physics, chemistry, biology, medicine, finance, history, and more. khan academy is a nonprofit with the mission of providing a free, world-class education for anyone, anywhere.",www.khanacademy.org,42,Students,
Youssef,13091,2025-01-22 06:11:00,From Bookmark,1027,https://www.academia.edu/followup/academia.edu,Follow-up on Academia.edu,www.academia.edu,96,Students,
John,46170,2025-01-22 06:26:00,Typed in Address Bar,1089,https://www.youtube.com/followup/youtube,Follow-up on youtube,www.youtube.com,19,Students,
John,83414,2025-01-22 06:26:00,Link Clicked,1089,https://www.youtube.com/followup/youtube,Follow-up on youtube,www.youtube.com,63,Students,
Peter,67886,2025-01-22 06:28:00,From Bookmark,1026,https://docs.google.com/document/d/example,sign in - google accounts,docs.google.com,64,Workholics,
Youssef,41411,2025-01-22 06:28:00,Other,1015,https://www.khanacademy.org/,"khan academy | free online courses, lessons & practice learn for free about math, art, computer programming, economics, physics, chemistry, biology, medicine, finance, history, and more. khan academy is a nonprofit with the mission of providing a free, world-class education for anyone, anywhere.",www.khanacademy.org,74,Students,
Mina,24002,2025-01-22 06:30:00,Typed in Address Bar,1042,https://slack.com/followup/slack,Follow-up on slack,slack.com,62,Workholics,
Anna,39111,2025-01-22 06:31:00,Other,1026,https://docs.google.com/document/d/example,sign in - google accounts,docs.google.com,71,Workholics,
John,70524,2025-01-22 06:40:00,Link Clicked,1090,https://www.youtube.com/followup/follow-up,Follow-up on Follow-up,www.youtube.com,91,Students,
Mina,47697,2025-01-22 06:47:00,Typed in Address Bar,1058,https://slack.com/followup/follow-up,Follow-up on Follow-up,slack.com,58,Workholics,
John,17295,2025-01-22 06:49:00,From Bookmark,1091,https://www.comixology.com/,    kindle comics,www.comixology.com,85,Entertainment Connoisseur,
Mina,33786,2025-01-22 07:05:00,From Bookmark,1058,https://slack.com/followup/follow-up,Follow-up on Follow-up,slack.com,75,Workholics,
John,38472,2025-01-22 07:10:00,Link Clicked,1090,https://www.youtube.com/followup/follow-up,Follow-up on Follow-up,www.youtube.com,25,Students,
Robert,35161,2025-01-22 07:18:00,From Bookmark,1034,https://mail.google.com/mail/u/0/,Gmail,mail.google.com,31,Workholics,
Anna,66297,2025-01-22 07:20:00,Typed in Address Bar,1092,https://www.notion.so/followup/follow-up,Follow-up on Follow-up,www.notion.so,36,Workholics,
Youssef,49318,2025-01-22 07:26:00,From Bookmark,1093,https://www.khanacademy.org/followup/khan,Follow-up on khan,www.khanacademy.org,29,Students,
Mina,91110,2025-01-22 07:33:00,Link Clicked,1058,https://slack.com/followup/follow-up,Follow-up on Follow-up,slack.com,46,Workholics,
Peter,95810,2025-01-22 07:34:00,Other,1016,https://outlook.office365.com/mail/,sign in to outlook,outlook.office365.com,83,Workholics,
Youssef,93020,2025-01-22 07:35:00,Typed in Address Bar,1093,https://www.khanacademy.org/followup/khan,Follow-up on khan,www.khanacademy.org,6,Students,
Peter,24689,2025-01-22 07:37:00,From Bookmark,1094,https://www.fishingworld.com/,Fishing World - Discover the World of Fishing,www.fishingworld.com,48,Outdoor Explorer,
Youssef,89858,2025-01-22 07:38:00,Link Clicked,1095,https://www.khanacademy.org/followup/follow-up,Follow-up on Follow-up,www.khanacademy.org,84,Students,
Anna,89064,2025-01-22 07:44:00,Typed in Address Bar,1092,https://www.notion.so/followup/follow-up,Follow-up on Follow-up,www.notion.so,68,Workholics,
Youssef,71658,2025-01-22 07:48:00,Other,1043,https://www.researchgate.net/,researchgate | find and share research access 130+ million publications and connect with 20+ million researchers. join for free and gain visibility by uploading your research.,www.researchgate.net,29,Students,
Anna,96447,2025-01-22 07:53:00,From Bookmark,1034,https://mail.google.com/mail/u/0/,Gmail,mail.google.com,72,Workholics,
Robert,68337,2025-01-22 07:55:00,From Bookmark,1085,https://zoom.us/followup/follow-up,Follow-up on Follow-up,zoom.us,4,Workholics,
Youssef,93718,2025-01-22 08:01:00,From Bookmark,1095,https://www.khanacademy.org/followup/follow-up,Follow-up on Follow-up,www.khanacademy.org,5,Students,
Jessica,65404,2025-01-22 08:02:00,Typed in Address Bar,1096,https://www.myfitnesspal.com/followup/calorie,Follow-up on Calorie,www.myfitnesspal.com,60,Wellness Professionals,
John,21931,2025-01-22 08:04:00,From Bookmark,1090,https://www.youtube.com/followup/follow-up,Follow-up on Follow-up,www.youtube.com,83,Students,
Jessica,99746,2025-01-22 08:05:00,Typed in Address Bar,1037,https://www.yogajournal.com/,"Yoga Journal – Yoga Poses, Meditation & Healthy Living",www.yogajournal.com,40,Wellness Professionals,
Mina,39852,2025-01-22 08:12:00,Typed in Address Bar,1058,https://slack.com/followup/follow-up,Follow-up on Follow-up,slack.com,21,Workholics,
John,87496,2025-01-22 08:13:00,From Bookmark,1018,https://scholar.google.com/,Google Scholar,scholar.google.com,70,Students,
Robert,10202,2025-01-22 08:17:00,Typed in Address Bar,1069,https://meet.google.com/,"Google Meet - Online Video Calls, Meetings and Conferencing",meet.google.com,31,Workholics,
John,79056,2025-01-22 08:30:00,Link Clicked,1031,https://scholar.google.com/followup/google,Follow-up on Google,scholar.google.com,30,Students,
Theo,68127,2025-01-22 08:42:00,Typed in Address Bar,1097,https://www.zomato.com/,"Zomato – Restaurant Discovery, Menus & Reviews",www.zomato.com,14,Curious Foodie,
Jessica,73911,2025-01-22 08:49:00,Typed in Address Bar,1096,https://www.myfitnesspal.com/followup/calorie,Follow-up on Calorie,www.myfitnesspal.com,18,Wellness Professionals,
Peter,76566,2025-01-22 08:50:00,From Bookmark,1029,https://zoom.us/,"video conferencing, cloud phone, webinars, chat, virtual events | zoom zoom's secure, reliable video platform powers all of your communication needs, including meetings, chat, phone, webinars, and online events.",zoom.us,99,Workholics,
Peter,23630,2025-01-22 08:59:00,Typed in Address Bar,1051,https://www.notion.so/,The AI workspace that works for you. | Notion,www.notion.so,28,Workholics,
Anna,12705,2025-01-22 09:00:00,Link Clicked,1016,https://outlook.office365.com/mail/,sign in to outlook,outlook.office365.com,49,Workholics,
John,23274,2025-01-22 09:00:00,Other,1074,https://www.goodreads.com/,"goodreads | meet your next favorite book find and read more books youâll love, and keep track of the books you want to read. be part of the worldâs largest community of book lovers on goodreads.",www.goodreads.com,12,Book Worm,
Youssef,53342,2025-01-22 09:02:00,From Bookmark,1098,https://www.researchgate.net/followup/researchgate,Follow-up on researchgate,www.researchgate.net,48,Students,
Peter,22084,2025-01-22 09:14:00,Other,1094,https://www.fishingworld.com/,Fishing World - Discover the World of Fishing,www.fishingworld.com,30,Outdoor Explorer,
Peter,55961,2025-01-22 09:16:00,Typed in Address Bar,1016,https://outlook.office365.com/mail/,sign in to outlook,outlook.office365.com,88,Workholics,
Mina,82858,2025-01-22 09:17:00,Typed in Address Bar,1058,https://slack.com/followup/follow-up,Follow-up on Follow-up,slack.com,17,Workholics,
Peter,46604,2025-01-22 09:26:00,Other,1034,https://mail.google.com/mail/u/0/,Gmail,mail.google.com,52,Workholics,
Mina,47857,2025-01-22 09:28:00,Link Clicked,1022,https://calendar.google.com/calendar/u/0/r,"Google Calendar - Easier Time Management, Appointments & Scheduling",calendar.google.com,87,Workholics,
Peter,43016,2025-01-22 09:32:00,From Bookmark,1094,https://www.fishingworld.com/,Fishing World - Discover the World of Fishing,www.fishingworld.com,48,Outdoor Explorer,
Youssef,49975,2025-01-22 09:34:00,Other,1095,https://www.khanacademy.org/followup/follow-up,Follow-up on Follow-up,www.khanacademy.org,56,Students,
Jessica,28293,2025-01-22 09:35:00,Typed in Address Bar,1033,https://mealplanner.example.com/,Meal Planner – Plan Healthy Meals and Recipes for Your Family,mealplanner.example.com,33,Caregivers,
Jessica,13195,2025-01-22 09:43:00,Link Clicked,1099,https://www.yogajournal.com/followup/yoga,Follow-up on Yoga,www.yogajournal.com,40,Wellness Professionals,
Peter,57274,2025-01-22 09:48:00,From Bookmark,1045,https://www.alltrails.com/,"alltrails: trail guides & maps for hiking, camping, and running | alltrails search over 300,000 trails with trail info, maps, detailed reviews, and photos curated by millions of hikers, campers, and nature lovers like you.",www.alltrails.com,80,Outdoor Explorer,
